listing_id,y_occupancy
1193872375639043571,89
1193885377699966316,1
1193901064978829130,89
1193912807837558388,1
1193932979738344779,89
1193941057043056157,1
1196346309498202769,25
1196371809643493350,0
1196497724931928899,89
1196540282301205329,89
1196581295094457018,78
1196631230237452581,19
1196970749315364301,89
1193947075663108602,1
1203223866662961187,3
1203459644478058216,1
1203471124883382179,89
1203497228307206036,89
1203564246582112713,71
1203607162308243976,52
1203626121096834302,40
1203665176351727628,89
1203710607479353731,53
1196971045286992063,72
1196971303099836257,81
1196973839793088515,88
1196974278615670318,32
1197041310752427776,1
1197069668924931193,0
1197074985686013715,64
1197179275483826957,0
1197192193855074712,0
1197202407680659490,3
1197239116836336271,87
1197284752024889416,61
1197301200332876597,10
1197426546416934859,3
1203732540399861971,89
1203866180302079266,3
1203881551421764939,89
1203920929030589683,0
1203936636043065935,13
1204302723720539452,3
1204321560216273846,53
1204336780713356924,2
1204422788764652410,0
1204424191855903551,0
1204424467253452631,3
1204425369999207217,0
1204771167699076347,16
1197553209237863604,21
1197671862542343289,56
1197714063298372139,62
1197752800400457659,0
1197840122888670257,20
1197859177973871671,33
1198100494592953253,19
1205037267836955281,21
1205048660046515301,89
1205049196183731564,89
1205056344990896189,46
1205066411396278345,33
1205073442837466959,46
1205099853082488535,89
1205288196870955425,6
1205407005547534596,62
1205761267577581112,58
1205846917993439171,32
1198446589881571134,89
1198500125276158572,89
1198605237182538563,82
1198752324486006811,10
1199057519268952231,45
1199223583280378178,80
1199316153670600111,0
1199474355907371585,0
1199514138140820676,89
1205856768223692759,0
1205882392275820490,32
1205964796674918300,40
1206087775759046433,89
1206400888255924929,19
1206599900300233850,0
1206600264709144485,5
1206607880457066001,0
1206638234808543597,46
1206794730066104766,0
1207185174397173792,57
1207253678620673118,89
1199925122294872339,14
1200095554682154611,0
1200238572259388527,33
1200272569093940741,6
1200982419378873635,49
1207255735610396160,56
1207354160354048378,2
1207365498789893634,0
1207387145759617094,0
1207455129932342740,2
1207507693046187578,77
1207515697807688165,89
1207519278056487318,0
1207548217188818523,22
1207585830368402592,6
1207646965219587128,76
1200992643181522271,0
1201021216831769703,19
1201356664154626666,64
1201356959261424659,89
1201396044908809476,0
1201402452557052662,89
1201426089760148048,1
1201430587365403850,8
1201805249658735257,75
1207806421010100811,66
1207853186170107041,6
1207958356004096911,89
1207961923628995720,0
1207976838916835904,0
1207988633089227239,0
1208036120501815502,3
1208074634862528983,32
1208074934904626929,75
1208096226725190104,37
1208099973553742658,19
1201829528892562305,82
1202280416181729899,89
1202281404451653124,46
1202281439306897980,50
1202281541998087802,21
1202281551261078909,10
1202281667316144903,28
1202281667370725866,16
1202281797815985240,2
1202281798736335289,2
1202348834470237181,89
1202758098779011307,0
1202792274113175634,0
1202840148643068975,9
1202855728088668360,89
1202858312395834138,0
1202876770330689873,0
1202954717657524854,4
1208128367862084764,12
1208178944493199800,25
1208183506604880870,89
1208241249110457793,10
1208309708380416196,3
1208318723858094342,0
1208376265583829139,46
1208543720182634795,10
1208622670943587365,89
1208640642572493071,0
1208666089545224059,0
1208771172890765736,41
1203013581191133386,0
1203101908839088892,51
1210389969928838331,0
1210405344971565733,0
1210411941311186494,68
1210615469034170115,89
1210985381930563242,21
1208775987732062681,45
1208854716995723501,0
1208872799853585760,89
1208968104313361795,0
1208976031067032954,0
1209084126239624286,0
1209390906014800200,10
1209393633569416487,8
1209395778771475659,10
1209409816457893647,0
1209449712512819453,0
1211051853015973270,0
1211075863285668785,3
1211253830721220762,89
1211440603017197851,0
1211450180362619428,27
1211450411456895613,74
1211527213766088409,89
1211539828374899678,46
1211581099120946452,10
1211608172160011490,61
1211631558088960925,89
1211632114992944986,58
1211672157763868406,80
1211758820311009120,0
1211771041566767986,61
1211817562712075496,6
1212222644542167942,67
1209676112847837893,44
1209762126227348383,0
1210002564144340543,74
1210054863016150123,69
1210072001477754899,0
1210337064232565169,0
1210340064102917621,0
1210342922025144923,0
1210344755949601767,0
1216186927652289717,89
1216441085886573375,40
1216557850438762479,21
1212264314233147082,50
1212276901648969170,0
1212288924457892432,0
1212347883190844815,0
1212360154333639901,0
1212435254401889413,21
1212477898608171624,89
1212624750680299519,87
1216638378553440827,1
1216800334136638204,0
1216854624177570316,79
1216871952367896427,60
1216903455474154558,76
1217265622240705335,0
1217279784872684048,88
1217325913584495563,89
1217369903000424628,89
1217377258149578928,89
1217386314089542044,89
1212893880121060294,70
1213078962610312802,50
1213183078948607983,3
1213210056918462988,0
1213288727949202646,89
1213301762411378760,0
1213312688643568568,30
1213364464605802277,83
1213384935138284062,89
1213425687995363001,77
1213610526930326115,88
1213627489640171136,9
1213688904422343086,11
1217394271595088216,89
1217429430116095120,77
1217437532742323475,89
1217607135753821266,41
1217657027463550966,0
1217677941637752924,0
1217745573483593183,89
1217932701715838628,25
1217938964570924766,89
1218109174586796300,89
1218127598324156328,25
1213689725021251921,89
1213689867762090159,58
1213689943023433475,89
1213722628230527276,76
1213757375894958330,62
1213762639596599602,46
1213830900403046409,54
1213866285243857575,49
1213869313778119278,64
1213918539223846664,78
1218149139595159967,89
1218224753396813374,66
1218439205588842717,38
1218692786582615835,89
1218791045034994904,65
1218791392477263589,45
1218795036729289748,0
1218841378662582872,0
1218845399095529002,0
1218891471303123283,14
1213938382576828150,12
1213993998633059525,62
1214007448847086508,89
1214181323231993112,24
1214351541513386808,54
1214466941250847143,67
1214471070419041932,51
1214478155363843346,83
1214478558280402548,89
1214478928294155994,89
1214479406267736723,88
1214480664229985253,76
1214486311067293119,89
1214486987250117811,89
1214487278089765906,89
1214532369615046777,2
1214597720283848285,88
1214636499668232791,2
1214703376004678973,16
1214733721737055618,89
1215125404349939405,34
1215192926699068019,9
1215224488371019100,89
1215254451189283944,89
1215284534623966283,30
1215301178875232166,85
1218986470947678882,6
1219016339909757511,28
1219216760016753934,0
1219585714107198771,2
1219603028752164840,82
1219610547001943684,89
1219610634967902800,84
1219625120232103133,30
1219646524673933372,29
1219756010828425878,89
1219761487691460780,76
1219972839146493519,89
1215312162394729155,89
1215457493984728693,9
1215828458765595564,0
1215883954729701156,76
1215930899551057941,3
1216035212519458837,9
1224075612952225334,48
1224076540419059623,62
1224077366954401078,17
1224079069637556316,61
1224080184492952160,51
1224117475056038174,46
1224383436224814398,0
1220824017812826327,52
1221005306336413485,89
1221111591131392265,16
1221117399927746294,32
1221121511065735881,18
1221193276871968589,0
1221699855812557434,3
1221732669615197799,89
1221844217141658479,9
1221964478279754685,59
1222086729226668669,73
1224416899415264230,34
1224533388889998767,89
1224701359485705064,6
1224926078602284406,39
1224933353394487480,73
1225482382890787487,20
1225491538755543141,20
1225516025725899603,89
1225745926945677821,0
1226035407815319014,33
1222409533615093591,33
1222473226143955232,14
1222649687906738325,9
1222662611695705618,0
1223011626105182643,62
1223024152555864272,89
1223036077341645395,75
1223189346800417421,0
1223195720648219047,0
1223219340695988918,0
1223221380208595577,9
1226237301132622479,32
1226300509152734855,11
1226416679716855888,81
1226755115355469374,89
1226759364639190356,4
1226759499890819869,6
1226759636436736143,6
1226759753772948489,6
1226762740359020857,85
1226780451927503437,73
1226785506608965761,30
1226793157066719945,89
1223222988707279431,0
1223224171657956620,0
1223346598311208330,89
1223347524137350500,89
1223348108167163014,89
1223348110257827863,89
1223355274982359953,89
1223359571102589369,89
1223535327602999644,47
1223778708547663301,29
1226804576164978828,46
1226812479353670317,72
1226819691395177235,0
1226822606875887766,1
1226899584080273038,33
1226906785020333029,61
1226985080764794321,48
1227011006426506312,45
1227311058043740187,6
1223798370173976399,9
1223908931949225892,0
1224070827522419491,74
1224072616282673348,14
1224073554655958276,3
1224074648512628836,20
1231905038370055370,89
1231928660362309154,9
1231957944915161552,0
1232143141342015494,19
1232165228974075906,44
1232501562663810691,20
1227362166997664136,42
1227420009397765852,0
1227420009454632466,50
1227524153620436301,21
1227616751915023600,6
1227638698091115238,3
1232521814491370029,89
1232581865724727224,63
1232599503843799747,89
1232732872159054205,0
1232757407485386743,89
1232815754802641772,52
1232821948424238577,31
1232863059744383368,78
1232928001856258043,37
1232950687599154027,55
1227818000807916145,86
1228208636927429868,52
1228208733106915413,52
1228208840794867363,64
1228208873942226530,64
1228209041418823286,43
1228209227100908495,43
1228209499513589730,57
1228209537665417176,57
1228209656943203149,35
1228209782947268423,35
1228309171007142496,89
1228345176676845327,3
1228359645034743662,0
1228387905844655577,89
1228390239546247111,89
1228392048049556568,89
1233214287379071861,18
1233279651224739877,89
1233285444686045787,89
1233291236181154722,48
1233309290292582813,89
1233319156706823895,61
1233319874863533924,16
1233326596009922628,7
1233328623909953623,6
1233332599257101768,89
1233340604762036378,89
1233462337347072021,74
1228568404001669036,89
1228576821149395610,37
1228964974938045346,89
1228989876364419183,0
1229023902731509556,33
1229122606216414088,0
1233550549684575733,0
1233585573686363899,57
1233741840559332037,64
1234061754979115773,89
1234105027643190339,76
1234209733802234379,84
1234307947495685618,29
1234329085499860302,66
1234343699153118755,21
1234370192919720687,80
1229657495609120588,82
1229669742898309870,89
1229670048587573999,84
1229674257539127541,89
1229818318710358962,23
1229818908920654651,1
1229887426591375584,6
1230013531084210418,48
1230157735855856971,0
1234371026530565179,3
1234694640935764120,0
1234762276793313957,49
1234888929469835175,31
1235717649151249045,0
1235767219518030874,31
1235897091256136630,7
1236158450250691279,0
1236186462408809498,6
1236476356945693101,0
1236537387132575664,23
1236537551602845393,35
1230393548626498362,27
1230413477536936223,21
1230433383851013524,16
1230456467253112427,29
1230464737360638283,34
1230594086080778065,41
1230687238569474464,59
1231144645173836006,67
1231278871716422945,89
1231663809686352622,0
1239344245537554608,86
1239370492697136449,0
1239374670682339156,68
1236543137465968084,50
1236545710562306407,47
1236985699644497270,0
1237037613580430646,0
1237094641902152706,42
1237138206798698945,89
1237259153014799084,71
1237716908582199687,36
1237716908695660523,7
1237717005881741151,11
1237717011284041812,10
1237717109706768815,15
1237717109925539462,10
1237794099370330947,61
1239425515849164865,30
1240030221837718699,0
1240040994864113191,2
1240067700548682182,43
1240356331100402597,42
1240662626849425984,2
1240781192769856007,16
1237893377105897865,0
1237994099610950743,89
1238331353606952943,17
1238331693437400297,33
1238460317945560829,88
1238507870748166391,79
1238533278398374867,53
1238724380621296610,65
1238744170136593900,54
1238949399367464977,69
1238949487641826102,49
1238949505811904967,37
1240902102261861994,22
1240907389087561186,2
1241073818947566837,6
1241089095491325338,11
1241285636941190175,41
1241470878700755751,38
1238949579173891616,63
1238949593292603574,32
1239075154633998807,16
1239161290493617093,36
1239163475555358770,59
1239165143018334568,30
1239165783186837235,89
1239170788895555224,48
1247082873380050094,43
1247111384674319996,86
1241539695216902236,38
1241629765839746006,0
1247207074492505900,0
1247214693823909580,41
1247311417899103123,3
1247414956916920014,2
1247715348604700690,89
1247783381136542897,0
1247794900160665355,89
1247799629638270935,3
1247827401872114514,0
1247874544812501358,3
1241669919430658505,0
1241917958618743552,53
1241918143091745981,9
1241968742982202541,47
1242207256270289189,59
1247875422671960850,2
1247879235191137452,3
1247880100380638606,3
1247919738289121048,89
1247928234767699938,89
1247931213162783289,89
1247932278114122984,89
1247933073835931310,89
1247954361099430605,0
1248008952864566754,89
1242207711854330557,70
1242258674913144403,0
1242322845253173583,0
1242656828526993845,89
1242756633514883112,64
1242804070146614563,89
1242814148085548720,60
1242867963366537352,0
1242882784875044804,89
1242903460753382148,0
1248058698381297879,34
1248074994570962558,89
1248159401384477563,47
1248190326319487839,0
1248365350794545418,3
1248425634913103767,31
1248566167772196141,21
1248604991584264331,89
1248646776449745178,89
1248671291414510463,0
1242953196053247081,89
1248674042061607401,33
1248720851139420977,0
1249201891590319108,89
1249202254384207505,59
1249221352694050295,11
1249320025783707099,18
1249322572045047561,4
1249338724924728010,5
1249409662573500520,89
1249477930400947860,36
1242992636408069849,3
1243407948732318297,89
1243439250383188600,30
1243439296025850039,84
1243476091823121246,0
1243527377526506606,86
1243539702549842669,0
1243589400344031947,3
1243613478682097482,62
1243635476218013219,61
1243710155059615933,28
1249885048976163714,11
1249885103311069319,0
1249885166911603587,10
1249885175886103818,1
1249885477081983500,3
1249885513565135493,1
1249939338375173038,74
1249966230347873454,3
1249971905956990261,3
1249974916920533998,3
1249977185980752588,3
1250049815657627966,74
1243734903294281202,72
1244007458259952492,6
1244098550844777484,27
1244129048202280762,2
1244144325025062589,0
1244146202910757620,0
1244147773745269233,3
1244147868043244964,0
1244159815865781466,89
1244159884004281532,89
1244162205661898758,89
1244162477105434699,88
1244163083306831392,13
1244163261050221471,35
1244163327486284104,50
1244167203417941890,53
1244172360761770239,89
1250133397486432315,16
1250139580878125519,20
1250152795136898699,89
1250291976263903776,0
1250311553581512433,23
1250351804101372452,89
1250373698132875811,41
1250415588517175726,20
1250715534465316749,62
1250785543979843686,17
1244172937099805760,2
1244250404861933619,42
1244250558089359943,45
1244315762211523437,14
1244325659318422349,35
1244401509492552499,48
1244411990744785743,2
1244885664283966764,87
1244896024095954335,83
1244904829341716761,58
1244924585626295916,80
1244930737046076168,0
1250815585042492751,87
1250831859693051649,89
1250959938354495705,29
1251484612814010193,84
1251571606265058203,4
1252024900650856172,77
1252107172468902649,0
1252107560022918034,45
1252131792844223502,45
1252151005018387613,0
1252174863417428839,89
1244931205585338425,0
1244988330818654502,0
1245074983422827345,0
1245097254558133719,89
1245603696489176717,68
1245656021841386552,9
1252199797400381865,58
1252413066242522626,7
1252451165029445196,42
1252456264062692443,3
1252461149484283550,49
1252473971468254993,61
1252495926010594208,87
1252791714491907647,60
1252793398980156091,0
1252928881088321749,72
1253006232411378125,58
1245904390168923183,51
1246333806730901018,0
1246406452132437589,89
1246477580102196956,36
1246746701180152888,20
1258664088087992224,81
1258739292511720833,76
1258792412151502445,28
1258859657820234315,29
1258890081501266209,87
1258919640023695289,89
1253045441873124439,33
1253064537376878429,82
1253074284739739727,64
1253076398641184626,43
1253101652315725220,78
1253138154486113310,89
1253378851257541753,0
1253587843589977678,62
1253619776470486222,87
1253637197155495149,6
1258990448060451560,89
1258995260807014040,89
1259238929870324954,89
1259265744366657456,89
1259346787743465908,89
1259349297009465905,82
1259358644643820099,20
1259446139253642093,61
1253648416568413615,0
1253661560227470722,0
1253665075484578179,44
1253666603229513507,0
1253668739384037210,0
1253669986791564318,0
1253727555237366134,49
1253795479147635729,54
1253914461496904082,0
1254249393302749237,1
1254252187259766388,62
1259559725948985919,58
1259564174733473738,0
1259600739349138869,88
1259621317677057016,3
1259713131991061274,6
1259717237108392138,16
1259851855754285139,0
1260146803649599371,21
1260236683261653180,89
1260348460977553263,8
1260357463058911445,36
1254346667929650557,89
1254363600722938187,89
1254401172970301687,21
1254493991007166372,89
1254516556438125642,0
1254681143607226822,0
1254917685336216399,68
1255027777125791984,27
1255050913206140074,35
1255118246900436171,89
1255128131468529380,0
1260362557327702841,28
1260858320667905935,89
1260915037346535831,17
1261013353272775382,89
1255183631506767909,13
1255710872456259651,2
1255803889784021915,4
1255833962838353997,23
1255885186796158699,64
1256584718898593494,4
1256696774596202074,19
1256820994229299628,38
1256904874797003635,89
1257025240961774482,45
1257178258232634622,88
1261071280018778648,49
1261651974409238620,0
1261823101160881526,60
1257237404957183130,76
1257240094966294561,3
1257241136612819859,3
1257242176597657312,3
1257244380059919055,3
1257251953674571946,61
1257269011676256585,0
1257283103113705433,23
1257284372443566405,61
1257284449408618386,89
1261897966427843773,13
1261914911656674600,39
1262069500549467302,0
1262203902763910053,5
1262229944679607254,63
1262302936984245327,89
1262362961353389278,89
1262392606853447214,21
1262429443569707658,49
1262445412425588191,63
1262487468831421679,89
1257284538715339812,89
1257287972746351647,2
1257304036581998417,89
1257310008029974798,89
1257314695031419863,0
1257352297240273118,9
1257368325498450593,44
1257386613173444315,0
1257406350179524959,2
1257549776363369137,6
1262515913062269902,0
1262669558765649254,0
1262676232754957904,0
1262862334844299713,26
1262879523737843355,89
1263037188459959385,88
1263130277068338483,7
1263133103881221347,89
1257659081038880456,0
1257828763203524581,80
1257864039876614395,0
1257875127716268832,89
1257883200240879706,81
1257889081334810242,17
1257965787766429833,89
1257991437450284242,0
1257992680408068954,0
1257994489370208832,0
1257996235267745870,0
1263149353051460149,89
1263194938888022434,89
1263227181565675061,72
1263229055887420449,89
1263231449190626200,30
1263444991180968557,89
1263621622649556247,60
1263664664932631399,46
1263703137945370807,62
1263730288751841976,67
1263730288826126406,64
1263758349868059423,6
1258103879781081502,89
1258122909837293497,0
1258130810353429291,47
1258139686313458586,74
1258209939848337265,46
1258240058305695087,0
1258267990600001591,0
1258294347905673882,71
1258295273477036504,76
1258574977252189061,11
1258624899903340471,3
1263817435303552137,63
1263836565731458704,73
1263845056327420894,83
1266221816823918152,0
1266245822009648197,0
1266643445383332317,30
1266664600275277605,0
1266667267842633649,70
1266682491308851581,58
1266787305018735167,37
1266794251371041592,0
1266812732373818616,89
1266932951788985109,89
1263864982013283068,88
1263907024375050215,17
1263984426933497706,30
1264002589926448873,89
1264218955602311221,0
1264336109140021594,88
1264336522300213263,89
1264463097113457641,40
1266965813831199997,45
1267261047591892406,2
1267386030421794104,0
1267390765842861010,43
1267393506454063866,26
1267419739074836709,61
1267441997402319351,27
1267442159918193778,6
1267444961941371111,20
1267449405198185516,0
1267502386529187176,89
1264487349748909151,67
1264515289633071842,61
1264525343675868878,6
1264556878473593913,64
1264624602647804682,32
1265121669457252989,14
1267556868415501118,89
1267563615844456532,89
1267577346860140212,83
1267773974767348951,30
1268021034388489020,0
1268060771599136207,88
1268116616149913985,80
1268146645583849349,79
1268229579050977079,28
1268235814477942581,46
1265214142866615616,0
1266014815917634997,45
1266021655313886321,1
1266050526914264495,60
1266099614220985016,0
1273239150338408058,0
1268379012796078651,2
1268383579464213732,27
1268429745017861072,26
1268430318506004901,0
1268458604993664493,0
1268464235583305425,8
1268465861825875800,2
1268465957703624569,0
1268663742542578914,89
1268673634073031993,89
1268747298409857069,0
1268782012785428865,89
1273264444294675676,6
1273276578912529519,0
1273359886259634804,61
1273429017227572621,32
1273876665856413802,31
1273887750459953967,3
1273892061324035629,89
1273895402587027540,16
1273897940988961625,0
1273901684572144919,87
1273902018372064612,89
1273902320926333163,89
1273902714324988592,89
1273911756517735255,31
1273999441913457977,76
1268814871935282244,85
1268855545383944589,80
1268857796709953729,89
1268927362692556489,89
1268950356586183928,8
1268967871754513027,74
1268970552899584835,0
1268971029526152451,0
1269004912797968568,87
1269384646230679383,52
1269632299940546846,76
1274076570220792723,0
1274143776879009441,0
1274200907157913935,19
1274492556229322940,89
1274605231101485814,75
1274660031840113700,89
1274691077561855573,35
1274722590671904755,89
1274773188072371454,85
1274820999428562667,30
1274826163511555978,89
1274909412180886814,17
1270373232572829349,0
1270374216025896711,48
1270405869841506516,47
1270574959477241737,52
1270603216365109303,76
1270917903320485839,0
1271084693192776630,1
1271108885421186646,0
1271119734962673829,0
1271183066337962796,17
1271384104604188602,75
1274943629134607784,42
1275276318052624457,73
1275369932926785232,89
1275404590621392936,89
1275454671974610409,89
1275475475744269192,44
1275489843344572046,0
1275564905070237292,77
1275569928037006283,42
1271709679323290053,0
1271883024769596446,89
1272031813713037196,0
1272034614019315625,89
1272041384933906281,0
1272045884796246875,62
1272394631792431577,39
1272434694535964064,89
1272440362626897836,89
1272440364190175162,89
1276167665304314021,0
1276211315180548863,75
1276222246131959855,2
1276256657123457100,63
1276897674278796299,22
1277514540857908776,70
1277574482013322658,28
1277579374332627051,22
1277595699583112534,28
1277613014804999034,13
1277634170164164364,0
1277646948639349904,21
1277860842634805302,29
1277873605907772334,16
1278193226346803183,26
1278297719419174824,0
1278475838727257843,0
1272471144938598757,16
1272520998450886557,76
1272523137707415695,89
1272525324288177768,89
1272532389343933720,89
1272553847685302526,11
1272561496572653839,50
1272612020501066496,58
1273057132703639608,88
1273057459599805099,89
1273130357269006929,9
1278590472981134772,0
1278904415560190202,45
1278970081538305840,8
1278970092972845475,8
1278970132978023428,8
1278970143578030549,8
1279026320984012410,89
1279234564318920127,40
1279514114428942589,74
1279514923594862712,72
1279519143494010495,36
1279566973107195248,72
1279567318975314832,89
1279572005150250480,79
1279572331775151473,15
1279572603956432088,28
1280039155054913587,0
1280257243307498127,61
1280374394750477239,43
1280653458160564660,7
1280784833142464571,0
1281093134421029387,0
1281096465598617765,12
1281263542832791722,30
1281410200551469789,25
1281431427554747842,3
1281820673375045314,85
1279652376594658493,62
1279659842295891774,10
1279662145155502966,33
1279666081527148590,46
1279668704913671652,4
1279676140647985129,30
1279691717688251905,70
1279699245295400653,7
1282016228474687397,76
1282195238698316151,57
1282241919059204971,60
1282471756802376451,57
1282545954980077188,4
1282545955165350829,23
1282546479462535028,3
1282569577400814799,58
1282656672679723087,68
1282704567522101611,46
1279717291672022825,47
1279747786358341953,60
1279759802665836048,17
1279760233718399289,55
1279846130440111446,3
1279894814266093381,23
1280015420663996112,0
1288223732677733582,61
1282750052496655155,28
1282794995978969622,21
1282846683845296215,72
1283288496701391251,52
1283288978980733529,86
1283352602978328068,0
1283471496919072863,0
1283474297986632743,0
1283496810330563673,16
1288407043479912515,89
1288412762209251262,89
1288416366050416302,89
1288577662192155172,32
1288764333737353436,32
1289091754673176311,89
1283501553251837845,0
1283505503486436282,48
1283506218457392780,0
1283508781489380600,17
1283990392173732051,0
1284003032517870374,51
1284082088801058932,0
1284088122525984677,39
1284091919702963789,12
1284093467523634742,0
1289092106931616887,88
1289092454645037008,49
1289093096431602029,89
1289093627448198684,89
1289094324927322753,86
1289094659917078154,84
1289098804404621589,87
1289115633376306496,0
1289231744576245243,6
1289291705269129881,89
1289364238716530216,0
1289377257599144405,59
1289464795198464231,89
1289499175425676755,47
1289900598795323291,87
1289900853572333017,88
1289901188619086090,89
1289901494862642475,6
1289911415132474925,0
1289922974425687983,89
1284095106577481696,0
1284145570317315848,0
1284218136316352861,10
1284243113357022358,89
1284251494613331028,6
1284305290711173883,0
1284343037656878070,49
1284527126924891439,0
1284724376820989449,0
1284746007352463996,48
1284750620700927365,67
1284751162775341865,89
1289945114068321574,16
1289945228657778175,0
1284758582776262790,0
1284863603199231535,3
1284904964981044019,45
1284913460751502924,43
1285043507619395323,89
1285057395908288186,10
1285131670173788352,3
1285410521873706384,76
1285410920221186569,89
1285415065405371415,70
1289967817982388835,89
1290020957072695464,41
1290057302083185194,46
1290058989653954657,50
1290181244693303361,3
1290483407607835840,65
1290483805186562618,89
1290484171421571176,68
1290484977399958477,89
1290485761324301723,74
1290486157149814495,47
1290486543911857603,28
1290486953855587158,89
1290487391295933082,89
1290487837661408556,87
1290488256716908443,89
1285415424054691845,88
1285415763125619804,36
1285417546013881978,89
1285418221161460244,89
1285526805122933419,47
1285572863255304454,89
1285600385879569184,7
1285625643936118380,68
1285651940139079122,89
1285665525322635572,46
1285887172744396690,43
1290488631237451972,71
1290488993311067006,88
1290490963940818185,21
1290526529867690092,69
1290532803928703719,89
1290543288000956841,89
1290547153584774862,78
1290592430548307969,89
1290639000350942256,0
1290712572437787645,27
1290748192328149709,88
1290755893548044343,0
1290758282015059804,0
1286317209270568929,6
1286376625557078941,0
1286532155164209258,6
1286942890913481818,21
1287085243477928046,51
1287085775345275722,20
1287114426742259858,3
1287234932645522194,0
1287296794548498236,89
1287739461481439132,21
1287801525313977680,6
1290760416487867943,53
1290768376240023755,21
1290782983190685992,25
1290816484307146814,0
1290927439735613838,0
1291286303594023668,74
1291307990966527081,5
1291676391644596684,89
1291680070107054691,32
1291882163274642166,21
1292112304025287413,0
1292222260992487501,6
1287828599090091641,62
1287836731919078808,16
1292948257570336842,89
1292997798399147746,89
1293013694478076603,0
1293015118025187989,89
1293032378200701704,85
1293119775453249994,18
1293150378298907267,6
1293465649301168871,88
1293505943912454306,28
1293526602357369979,61
1292236884909540286,48
1292243575838036094,70
1292271677964805116,51
1292314114066531212,17
1292771601232690670,52
1292797757047068752,8
1292806829994884564,51
1292813072551431550,1
1292840951307082081,89
1292855173673167580,4
1292859461638994844,63
1292875175964979290,13
1292887062326268292,89
1292914943931257528,0
1293536330974359411,8
1293591775252383462,21
1293603263406451329,67
1293614797307497736,0
1293615937418692641,0
1293618881653216345,89
1293622383383726855,0
1293623674511945169,43
1293624395435033229,0
1293625371508952494,0
1293626162517601483,42
1297337240229428020,64
1297388751512103486,33
1297422699209994514,55
1297492109755858320,23
1297762041714646973,77
1297822453324252559,35
1297823716727648486,0
1297832286041209097,3
1293655930917589394,30
1293660931410399186,0
1293682501063425305,0
1293804915955170254,20
1293887002113007059,0
1294276473817755259,74
1294357209917236393,4
1294387352531114501,84
1294388669495954876,84
1294389252493707420,84
1294390363264990691,82
1297837822580522637,89
1297857397437720044,17
1297882854575565311,47
1297891655160958881,18
1297900361924171425,9
1297904562696647997,72
1297916611687858436,89
1298016667175046182,74
1298068015400019203,0
1298078346992867733,32
1294401352932112105,82
1294401898458773751,82
1294403149481742101,76
1294404569677291746,76
1294405057305124160,76
1294484908559399175,6
1294910428499824072,49
1294971440473634529,6
1294981504390916248,88
1294997733780901648,0
1295019599160645328,30
1295045557421449986,0
1298087756403015038,45
1298254618591900869,46
1298456467463343286,87
1298553614369114796,49
1298638325422963882,21
1298736958709030142,55
1299133904099985447,0
1299194338143932677,84
1299222792779005171,23
1299274159107059262,12
1295054021439479562,34
1295058207773420592,76
1295082372288955428,0
1295194110768365332,8
1295226372562442418,0
1295689847244408136,26
1295691703768509551,88
1295692047470088652,89
1295692552462033996,45
1295693412922616190,73
1295697218556420361,89
1295697579887184978,84
1295697993602464014,70
1295698421350347539,44
1295698600322874906,76
1295698918555148007,88
1295699403133151277,88
1295699768902276025,60
1295700430287482572,89
1299303649233998267,4
1299369433716816792,0
1299405124262455022,2
1299452778704619691,7
1299502297252861385,0
1299518184950343395,89
1299524131259285835,89
1300037681233437424,33
1300178500689802017,5
1295704285126526163,88
1295704636780424648,89
1295705038190222304,83
1295753453690983324,89
1295758338755859808,0
1295764760496006192,0
1295766997019581532,0
1295767781283506188,0
1295774180041434930,0
1295775243191978154,0
1300233055492155040,89
1300289378125008990,89
1300568410346446118,88
1300568695477078121,77
1300568967122505601,75
1300569382834238945,83
1300569640673653685,89
1300820745713362015,21
1300823553800804690,21
1295779783927209332,0
1295816599469836035,3
1295948259529518223,8
1296013089177077552,89
1296339138060192620,89
1296551910916884721,89
1296669420470600650,23
1296718362976813510,45
1297160329138804117,2
1297219249495562544,75
1300839454193926836,76
1300916255343463398,43
1301077968948130267,28
1301525839130690770,3
1301561636371005523,3
1301737585869376595,49
1302175472720520147,17
1302192490457281505,0
1302244340227836020,87
1302262977867223666,89
1302265517470649544,89
1297277611175594752,58
1303884604226371796,4
1303893043252717487,63
1303917519314967935,28
1304417138516106936,0
1304531452476802836,45
1304549420589033442,0
1304556482432498977,32
1304888327303334077,89
1304893383570136558,88
1305059574266469232,47
1305080302547425769,43
1302414061225602677,3
1305089956017145344,89
1305091192784256338,89
1305092541518230802,6
1305092969836556862,4
1305093690842228163,25
1305094445506176270,5
1305094594871339028,9
1305095106716193497,5
1305095293816213388,67
1302598479748572008,34
1302598873140366555,42
1302749513767113405,32
1302785704600506643,0
1302886734172326864,76
1303001580814715552,89
1305095466098421605,8
1305095686123663481,7
1305096322826956646,10
1305126466271364148,63
1305127271309695379,50
1305155395885790298,58
1305169539262043240,68
1305216263895459156,0
1305232994873379876,0
1303469491827689617,89
1303498152597541153,10
1303498441828462537,88
1303498705343457095,89
1303498949364272866,60
1303544801495324319,30
1303564120784875224,86
1303587397243545059,89
1303617700217918030,54
1303622154116534954,88
1303689041445035007,3
1305294589180823626,58
1305686584376475945,46
1305715886149338004,51
1305767390166197442,89
1305822010108188588,0
1305867536067284125,77
1305884735502447649,89
1305889068460883671,3
1305930003190096391,3
1305930848567796999,3
1303700865286201258,0
